family,family_label,instance_id,restricted,topology,synthesis,seed,true_cells,false_cells,unknown_cells,true_present
max3sat,max3sat,max3sat_023,False,ring12,reuse,2718,432,20491,0,True
max3sat,max3sat,max3sat_023,False,ring12,reuse,31415,432,20491,0,True
max3sat,max3sat,max3sat_023,False,ring12,reuse,57721,432,20491,0,True
max3sat,max3sat,max3sat_023,False,ring12,reuse,65537,432,20491,0,True
max3sat,max3sat,max3sat_024,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_024,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,canonical,1729,1230,19693,0,True
max3sat,max3sat,max3sat_024,False,line12,canonical,2718,720,20203,0,True
max3sat,max3sat,max3sat_024,False,line12,canonical,31415,720,20203,0,True
max3sat,max3sat,max3sat_024,False,line12,canonical,57721,720,20203,0,True
max3sat,max3sat,max3sat_024,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_024,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,canonical,1729,1055,19868,0,True
max3sat,max3sat,max3sat_024,False,ring12,canonical,2718,1060,19863,0,True
max3sat,max3sat,max3sat_024,False,ring12,canonical,31415,1055,19868,0,True
max3sat,max3sat,max3sat_024,False,ring12,canonical,57721,1055,19868,0,True
max3sat,max3sat,max3sat_024,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_024,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,canonical,31415,1764,19159,0,True
max3sat,max3sat,max3sat_025,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_025,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_026,False,grid12,canonical,1729,155,20768,0,True
max3sat,max3sat,max3sat_026,False,grid12,canonical,2718,721,20202,0,True
max3sat,max3sat,max3sat_026,False,grid12,canonical,31415,771,20152,0,True
max3sat,max3sat,max3sat_026,False,grid12,canonical,57721,760,20163,0,True
max3sat,max3sat,max3sat_026,False,grid12,canonical,65537,722,20201,0,True
max3sat,max3sat,max3sat_026,False,grid12,reuse,1729,2304,18619,0,True
max3sat,max3sat,max3sat_026,False,grid12,reuse,2718,2124,18799,0,True
max3sat,max3sat,max3sat_026,False,grid12,reuse,31415,2124,18799,0,True
max3sat,max3sat,max3sat_026,False,grid12,reuse,57721,2124,18799,0,True
max3sat,max3sat,max3sat_026,False,grid12,reuse,65537,2124,18799,0,True
max3sat,max3sat,max3sat_026,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,canonical,2718,150,20773,0,True
max3sat,max3sat,max3sat_026,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_026,False,line12,reuse,31415,1548,19375,0,True
max3sat,max3sat,max3sat_026,False,line12,reuse,57721,1548,19375,0,True
max3sat,max3sat,max3sat_026,False,line12,reuse,65537,1170,19753,0,True
max3sat,max3sat,max3sat_026,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_026,False,ring12,canonical,2718,168,20755,0,True
max3sat,max3sat,max3sat_026,False,ring12,canonical,31415,32,20891,0,True
max3sat,max3sat,max3sat_026,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_026,False,ring12,canonical,65537,12,20911,0,True
max3sat,max3sat,max3sat_026,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_026,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_026,False,ring12,reuse,31415,1548,19375,0,True
max3sat,max3sat,max3sat_026,False,ring12,reuse,57721,1548,19375,0,True
max3sat,max3sat,max3sat_026,False,ring12,reuse,65537,1170,19753,0,True
max3sat,max3sat,max3sat_027,False,grid12,canonical,1729,319,20604,0,True
max3sat,max3sat,max3sat_027,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,canonical,31415,688,20235,0,True
max3sat,max3sat,max3sat_027,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,canonical,65537,639,20284,0,True
max3sat,max3sat,max3sat_027,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_027,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_027,False,line12,canonical,1729,1506,19417,0,True
max3sat,max3sat,max3sat_027,False,line12,canonical,2718,1506,19417,0,True
max3sat,max3sat,max3sat_027,False,line12,canonical,31415,540,20383,0,True
max3sat,max3sat,max3sat_027,False,line12,canonical,57721,766,20157,0,True
max3sat,max3sat,max3sat_027,False,line12,canonical,65537,520,20403,0,True
max3sat,max3sat,max3sat_027,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_027,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_027,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_027,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_027,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_027,False,ring12,canonical,1729,1506,19417,0,True
max3sat,max3sat,max3sat_027,False,ring12,canonical,2718,1316,19607,0,True
max3sat,max3sat,max3sat_027,False,ring12,canonical,31415,1260,19663,0,True
max3sat,max3sat,max3sat_027,False,ring12,canonical,57721,1326,19597,0,True
max3sat,max3sat,max3sat_027,False,ring12,canonical,65537,1260,19663,0,True
max3sat,max3sat,max3sat_027,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_027,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_027,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_027,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_027,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,canonical,65537,1692,19231,0,True
max3sat,max3sat,max3sat_028,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_028,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,reuse,31415,1794,19129,0,True
max3sat,max3sat,max3sat_029,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_029,False,ring12,reuse,65537,0,20923,0,False
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,canonical,1729,30,20893,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,canonical,2718,384,20539,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,canonical,31415,30,20893,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,canonical,57721,514,20409,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,canonical,65537,556,20367,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,reuse,1729,1092,19831,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,reuse,2718,1266,19657,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,reuse,31415,1034,19889,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,reuse,57721,0,20923,0,False
pair_star_isolated,constructed,pair_star_isolated_000,False,grid12,reuse,65537,1248,19675,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,canonical,1729,180,20743,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,canonical,2718,225,20698,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,canonical,31415,180,20743,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,canonical,57721,180,20743,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,canonical,65537,225,20698,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,reuse,1729,456,20467,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,reuse,2718,380,20543,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,reuse,31415,467,20456,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,reuse,57721,344,20579,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,line12,reuse,65537,456,20467,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,canonical,1729,78,20845,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,canonical,2718,49,20874,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,canonical,31415,84,20839,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,canonical,57721,54,20869,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,canonical,65537,72,20851,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,reuse,1729,18,20905,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,reuse,2718,18,20905,0,True
pair_star_isolated,constructed,pair_star_isolated_000,False,ring12,reuse,31415,18,20905,0,True
