actual_2q_gates,budget,design_id,initial_depth_provenance,initial_p_reconstructed,instance_id,noise_level,random_rep_seed,realised_depth_provenance,realised_p,reduction,representation,restart_id,source_row,source_sha256
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,2,0,fully_quadratized,0,83,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,2,0,fully_quadratized,0,84,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,2,0,fully_quadratized,0,85,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,2,0,fully_quadratized,1,86,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,2,0,fully_quadratized,1,87,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,2,0,fully_quadratized,1,88,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,2,0,fully_quadratized,2,89,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,2,0,fully_quadratized,2,90,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
239,256,design_783781d203468ae3026c,floor(recorded_budget/recorded_per_layer_gates),2,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,2,0,fully_quadratized,2,91,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,3,1,selective,0,92,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,3,1,selective,0,93,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,3,1,selective,0,94,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,3,1,selective,1,95,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,3,1,selective,1,96,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,3,1,selective,1,97,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,,archived_p_column,3,1,selective,2,98,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,,archived_p_column,3,1,selective,2,99,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,,archived_p_column,3,1,selective,2,100,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082711,archived_p_column,3,1,matched_random_selective,0,101,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082711,archived_p_column,3,1,matched_random_selective,0,102,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082711,archived_p_column,3,1,matched_random_selective,0,103,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082711,archived_p_column,3,1,matched_random_selective,1,104,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082711,archived_p_column,3,1,matched_random_selective,1,105,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082711,archived_p_column,3,1,matched_random_selective,1,106,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082711,archived_p_column,3,1,matched_random_selective,2,107,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082711,archived_p_column,3,1,matched_random_selective,2,108,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082711,archived_p_column,3,1,matched_random_selective,2,109,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082712,archived_p_column,3,1,matched_random_selective,0,110,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082712,archived_p_column,3,1,matched_random_selective,0,111,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082712,archived_p_column,3,1,matched_random_selective,0,112,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082712,archived_p_column,3,1,matched_random_selective,1,113,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082712,archived_p_column,3,1,matched_random_selective,1,114,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082712,archived_p_column,3,1,matched_random_selective,1,115,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082712,archived_p_column,3,1,matched_random_selective,2,116,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082712,archived_p_column,3,1,matched_random_selective,2,117,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082712,archived_p_column,3,1,matched_random_selective,2,118,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082713,archived_p_column,3,1,matched_random_selective,0,119,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082713,archived_p_column,3,1,matched_random_selective,0,120,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082713,archived_p_column,3,1,matched_random_selective,0,121,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082713,archived_p_column,3,1,matched_random_selective,1,122,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082713,archived_p_column,3,1,matched_random_selective,1,123,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082713,archived_p_column,3,1,matched_random_selective,1,124,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082713,archived_p_column,3,1,matched_random_selective,2,125,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082713,archived_p_column,3,1,matched_random_selective,2,126,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082713,archived_p_column,3,1,matched_random_selective,2,127,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082714,archived_p_column,3,1,matched_random_selective,0,128,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082714,archived_p_column,3,1,matched_random_selective,0,129,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082714,archived_p_column,3,1,matched_random_selective,0,130,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082714,archived_p_column,3,1,matched_random_selective,1,131,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082714,archived_p_column,3,1,matched_random_selective,1,132,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082714,archived_p_column,3,1,matched_random_selective,1,133,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082714,archived_p_column,3,1,matched_random_selective,2,134,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082714,archived_p_column,3,1,matched_random_selective,2,135,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082714,archived_p_column,3,1,matched_random_selective,2,136,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082715,archived_p_column,3,1,matched_random_selective,0,137,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082715,archived_p_column,3,1,matched_random_selective,0,138,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082715,archived_p_column,3,1,matched_random_selective,0,139,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082715,archived_p_column,3,1,matched_random_selective,1,140,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082715,archived_p_column,3,1,matched_random_selective,1,141,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082715,archived_p_column,3,1,matched_random_selective,1,142,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,noiseless,2026082715,archived_p_column,3,1,matched_random_selective,2,143,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_low,2026082715,archived_p_column,3,1,matched_random_selective,2,144,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
180,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),4,inst_1b4f0ef7fd72cb047be9f8d1f10dd8b773de7906795b02e88a72b0aec525d5ef,realistic_high,2026082715,archived_p_column,3,1,matched_random_selective,2,145,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,,archived_p_column,2,0,all_native,0,146,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,,archived_p_column,2,0,all_native,0,147,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,,archived_p_column,2,0,all_native,0,148,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,,archived_p_column,2,0,all_native,1,149,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,,archived_p_column,2,0,all_native,1,150,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,,archived_p_column,2,0,all_native,1,151,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,,archived_p_column,2,0,all_native,2,152,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,,archived_p_column,2,0,all_native,2,153,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
207,256,design_a6f025aa56fe7063e921,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,,archived_p_column,2,0,all_native,2,154,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
190,256,design_f53d8050e7c47a3bc236,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,,archived_p_column,2,0,fully_quadratized,0,155,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
190,256,design_f53d8050e7c47a3bc236,floor(recorded_budget/recorded_per_layer_gates),2,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,,archived_p_column,2,0,fully_quadratized,0,156,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
