auxiliary_inconsistency_rate,encoded_energy_mean,family,instance_id,noise_level,optimum_hit_rate,original_objective_mean,representation
0.7481119791666667,11.942171223958333,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,0.2798502604166667,4.921891276041667,matched_random_selective
0.7227376302083334,13.399251302083334,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,noiseless,0.33544921875,4.114908854166667,selective
0.7434895833333334,14.407958984375,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_high,0.2738444010416667,5.062255859375,selective
0.7379557291666666,14.070068359375,max3sat,inst_1e4da500dce3d92221927deee513215ccf25427772bb75430a1f8eb8417f5465,realistic_low,0.2874348958333333,4.850748697916667,selective
0.0,6.176188151041667,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,noiseless,0.07340494791666667,6.176188151041667,all_native
0.0,7.035237630208333,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_high,0.032633463541666664,7.035237630208333,all_native
0.0,6.923258463541667,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_low,0.041097005208333336,6.923258463541667,all_native
0.7315266927083334,25.43603515625,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,noiseless,0.06388346354166667,6.5087890625,fully_quadratized
0.7567545572916666,26.238444010416668,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_high,0.030924479166666668,7.086344401041667,fully_quadratized
0.7461751302083334,26.094889322916668,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_low,0.041259765625,6.952880859375,fully_quadratized
0.70078125,16.65613606770833,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,noiseless,0.058154296875,6.26611328125,matched_random_selective
0.743212890625,18.58362630208333,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_high,0.03185221354166667,7.119612630208333,matched_random_selective
0.7274739583333334,17.950227864583333,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_low,0.03722330729166666,6.921305338541667,matched_random_selective
0.7268880208333334,25.263509114583332,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,noiseless,0.046712239583333336,6.767496744791667,selective
0.7513834635416666,26.08349609375,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_high,0.0322265625,7.048665364583333,selective
0.7482096354166666,25.800211588541668,max3sat,inst_25b483ef7012b2525897b043600d7021fdf80f7bdca55f987e5490a7352a1570,realistic_low,0.033447265625,7.020751953125,selective
0.0,15.764485677083334,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,0.003662109375,15.764485677083334,all_native
0.0,16.902018229166668,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,0.004069010416666667,16.902018229166668,all_native
0.0,16.531494140625,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,0.0037434895833333335,16.531494140625,all_native
0.75244140625,36.379313151041664,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,0.015462239583333334,15.341145833333334,fully_quadratized
0.7400716145833334,35.563232421875,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,0.005452473958333333,16.403727213541668,fully_quadratized
0.741455078125,35.893961588541664,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,0.01171875,15.753173828125,fully_quadratized
0.71689453125,21.83349609375,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,noiseless,0.0109375,15.099479166666665,matched_random_selective
0.752099609375,23.807649739583333,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_high,0.0041341145833333325,16.68390299479167,matched_random_selective
0.73671875,23.020654296875,max3sat,inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,realistic_low,0.005908203125,16.0822265625,matched_random_selective
