study,family,instance_id,representation,budget_key,policy,random_rep_seed,p,restart_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p1,pair,,1,3,3.456364134299946,6.801372578217002,0.7854554706882558,0.17153705220405066,0.999999999999999
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p1,independence,,1,3,3.4465451500135686,6.697129272158173,0.7845324969701434,0.16610225449621324,0.999999999999999
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p2,cold,,2,3,13.899087208140122,33.31040800385026,0.014123867310796498,0.7359387330779503,1.0000000000000007
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p2,original_only,,2,3,4.3210612521759755,20.511172492573923,0.7181524560125335,0.7994012998183649,0.9999999999999997
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p2,pair,,2,3,3.626921637447944,7.115401843531792,0.7700482885173487,0.20901084458555438,0.9999999999999988
targeted,max3sat,inst_09b04378fd1f954d1a3a41fa4c4a0672a522b3d80106e8f28c29c11dd168a7ea,selective,equal_layer_p2,independence,,2,3,3.5012180958203487,7.11762802503565,0.808265461418324,0.21507133173772283,0.9999999999999988
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p1,cold,,1,3,11.857105561655935,21.04117043185617,0.028826859328813143,0.6986420873072076,1.0
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p1,original_only,,1,3,3.8458935075980087,15.282283277350098,0.739474201411317,0.7874422269093383,0.9999999999999996
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p1,pair,,1,3,3.6525689398504055,4.995441018569788,0.7514168905938444,0.20109524835755557,0.9999999999999991
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p1,independence,,1,3,3.4849218166688485,4.827832241739531,0.7667308224485366,0.17684891614984766,0.9999999999999994
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p2,cold,,2,3,11.69983865128615,20.881363751978025,0.02625001004094089,0.7116081210939272,0.9999999999999997
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p2,original_only,,2,3,3.473854538009887,13.058180986611783,0.7928297692527425,0.7097368851325802,0.9999999999999994
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p2,pair,,2,3,3.2593757275460162,5.560132782456486,0.8001222129476305,0.23784201377768932,0.9999999999999991
targeted,max3sat,inst_2c11f98dfea563452f07aed719cbda462d133ce8bd4d570a956d688a0f9e573f,selective,equal_layer_p2,independence,,2,3,5.214403371426788,10.695226112858911,0.5806148677506129,0.48289299916584155,0.9999999999999988
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p1,cold,,1,3,12.924429001587676,22.732884231184915,0.025932703736068558,0.6900265028830009,1.0000000000000007
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p1,original_only,,1,3,5.223101605260336,15.890240487076033,0.7415831995399316,0.7836011925714548,0.9999999999999997
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p1,pair,,1,3,5.049839582686624,6.316552582704798,0.7429272621345366,0.14671272487895096,0.9999999999999987
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p1,independence,,1,3,4.9876406907287025,6.523559977050497,0.7773985969154552,0.14758485176014277,0.9999999999999991
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p2,cold,,2,3,11.471918942219117,22.882647313659152,0.09532215386060766,0.7394627010266687,0.9999999999999994
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p2,original_only,,2,3,5.042286333919582,12.447078474405563,0.8024556839582231,0.6491274351260702,1.0000000000000004
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p2,pair,,2,3,5.093832183067041,7.0230212878445455,0.7662341104048598,0.1603775471912271,0.9999999999999986
targeted,max3sat,inst_dade5f06117c7ef9d512bc165eb923de7713f3a87f46a09141233877357c7036,selective,equal_layer_p2,independence,,2,3,5.076742033572874,6.9885972426211636,0.7763371923928456,0.1686835016388779,0.9999999999999996
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p1,cold,,1,3,3.322653908542083,7.351425633515962,0.13148855505367318,0.39875736263058875,0.9999999999999994
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p1,original_only,,1,3,1.8592267600358252,5.8483384477018445,0.4235492984627854,0.5001488381175707,1.0000000000000004
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p1,pair,,1,3,1.8582593245801498,5.879158613755849,0.4215807621053387,0.5015210499241638,1.0000000000000002
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p1,independence,,1,3,1.8454011789621791,5.8281233278652245,0.42414523648018143,0.4955608299274929,1.0000000000000002
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p2,cold,,2,3,3.328267403543269,7.594016852857429,0.09311708494384441,0.4183116521872489,0.9999999999999994
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p2,original_only,,2,3,1.699919422656808,5.783754114560558,0.4365540801081667,0.5109087160075142,1.0000000000000002
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p2,pair,,2,3,1.5370662303166565,4.998896563025039,0.47945267622834903,0.4161187521503246,1.000000000000001
targeted,max3sat,inst_cf6a13fc33a58e4dfa7db61fc696bde98308e75bdb73e77b23b9245747dbd509,selective,equal_layer_p2,independence,,2,3,1.655476394250161,5.473275601820819,0.46751645578825407,0.4547596092450307,1.0
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p1,cold,,1,3,11.759143636056663,26.882978616000898,0.026406525353469,0.7245595251919635,1.0000000000000007
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p1,original_only,,1,3,8.89892749203596,22.56503074044258,0.1431469532785747,0.7384731792212146,1.0000000000000002
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p1,pair,,1,3,8.722908690413222,19.619917232034698,0.14220851956758873,0.6121525806832557,1.0
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p1,independence,,1,3,8.242965055974409,17.360977627404154,0.19029682925715474,0.5037747318747435,1.0000000000000007
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p2,cold,,2,3,10.783611276818858,24.162446247221187,0.043366472529116816,0.6952527996181942,0.9999999999999991
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p2,original_only,,2,3,8.619375200109596,21.47762522613918,0.1326725532809375,0.7324782856083166,1.0
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p2,pair,,2,3,7.949300238408417,21.49091122499892,0.13914701009111927,0.6394458174431824,1.0000000000000007
targeted,max3sat,inst_f29cc504b69059d374701f2608fa0aec64603ad2b938f87b398cbeadaf67b101,selective,equal_layer_p2,independence,,2,3,7.596466108437093,16.29427540752248,0.22726118952874708,0.4236845767552717,1.0000000000000004
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p1,cold,,1,3,10.239959454964177,24.40814354108411,0.041042947788509664,0.926294710940489,1.0000000000000002
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p1,original_only,,1,3,8.278416105546727,20.1079984197202,0.08923991682969708,0.855432739201737,1.0000000000000002
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p1,pair,,1,3,9.0313289735683,17.979222784239596,0.07837739293630051,0.7933427231650466,1.0000000000000002
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p1,independence,,1,3,9.09561989101942,19.471475946146267,0.07582513766774983,0.8402198106808038,0.9999999999999994
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p2,cold,,2,3,10.398158938619543,23.777239600125,0.03371542051100112,0.9250055635897557,0.9999999999999994
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p2,original_only,,2,3,8.172103661814084,20.299530469726523,0.08912926168610985,0.8651525303243718,1.000000000000002
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p2,pair,,2,3,7.636562275032588,16.28399358360055,0.1316320389140982,0.711333691171594,0.9999999999999994
targeted,max3sat,inst_5d5efb4e91f9e1aae427cfd18083652fa65a57c8700b72a4a842aef966cb5fe8,selective,equal_layer_p2,independence,,2,3,8.206345658576497,18.04229302562893,0.09820398713799329,0.7620244865069837,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_layer_p1,cold,,1,3,-1.1877778805883095,-1.1877778805883095,0.04261587885150626,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_layer_p1,original_only,,1,3,-1.4369153113336848,-1.4369153113336848,0.036341735498165946,0.0,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_layer_p2,cold,,2,3,-1.9186957015004582,-1.9186957015004582,0.07364801749378357,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_layer_p2,original_only,,2,3,-1.5765360554216317,-1.5765360554216317,0.05319113447033184,0.0,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_2q_budget_128,cold,,4,3,-2.4803557974008705,-2.4803557974008705,0.0841784168874581,0.0,0.999999999999999
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_2q_budget_128,original_only,,4,3,-2.482130494079104,-2.482130494079104,0.07144649396593879,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_2q_budget_256,cold,,9,3,-2.296676195775212,-2.296676195775212,0.10568883559317706,0.0,0.9999999999999994
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,all_native,equal_2q_budget_256,original_only,,9,3,-1.4726066273936815,-1.4726066273936815,0.07591984092228257,0.0,1.0000000000000016
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,cold,,1,3,-0.4411345340978929,24.310435913776473,0.013647906068311755,0.8808993697709289,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,original_only,,1,3,-0.608242299470798,23.26201833721909,0.01828795011429031,0.8636115570898468,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,pair,,1,3,-0.42888053119552266,20.596402542768978,0.01872011303132623,0.844308266244879,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p1,independence,,1,3,-0.4551356520519196,19.798236187296652,0.014698591532374112,0.8340763537689027,0.9999999999999999
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,cold,,2,3,-0.38713524128334464,25.870421220489575,0.017310829128239415,0.9021410108319533,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,original_only,,2,3,-0.4870611319069911,23.052428774549778,0.01967223143839661,0.8765628545217576,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,pair,,2,3,-0.5067988769977915,28.959475028112262,0.014390561336969492,0.9166218411496194,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_layer_p2,independence,,2,3,-0.3144676294580446,22.832089038441936,0.019633262396764956,0.858961721791081,0.9999999999999991
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,cold,,1,3,-0.6687427691640684,26.11984025012948,0.025407114012936754,0.8655179952973217,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,original_only,,1,3,-0.5520870640301666,23.935534981570427,0.01908653419723695,0.8642745809250645,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,pair,,1,3,-0.5832624317947014,21.836141569822146,0.02054296714034483,0.826606637714315,0.9999999999999988
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_128,independence,,1,3,-0.7573627128202168,24.539281864362408,0.018462855052160557,0.8695809790086009,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,cold,,3,3,-0.5651965481414489,24.610270806274528,0.03312514277372871,0.8828704905797794,0.9999999999999987
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,original_only,,3,3,-0.7378897806109004,24.395904081568492,0.02255126602261086,0.8458920402699647,1.0000000000000018
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,pair,,3,3,-0.7522176400138813,25.051865771854278,0.04721170178865383,0.8493027036641231,0.9999999999999997
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,fully_quadratized,equal_2q_budget_256,independence,,3,3,-0.7076865774375656,25.869166655284364,0.027144460111766158,0.8961057175680338,1.000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,cold,,1,3,-1.19163561217109,-1.19163561217109,0.04481210301449564,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p1,original_only,,1,3,-1.3629558010081795,-1.3629558010081795,0.043317593802720426,0.0,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,cold,,2,3,-2.326790324301295,-2.326790324301295,0.0806934534469283,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_layer_p2,original_only,,2,3,-2.592171069071817,-2.592171069071817,0.05855601645158428,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,cold,,4,3,-2.544234836349911,-2.544234836349911,0.07743144241535409,0.0,0.9999999999999992
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_128,original_only,,4,3,-1.6594089435472128,-1.6594089435472128,0.056802237008398176,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,cold,,9,3,-1.6296270698406221,-1.6296270698406221,0.0811244935043665,0.0,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,selective,equal_2q_budget_256,original_only,,9,3,-1.4982218593624743,-1.4982218593624743,0.029182816323083196,0.0,1.000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,cold,2026082711,1,3,-1.6785747974856096,-1.6785747974856096,0.05512101430084026,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p1,original_only,2026082711,1,3,-1.939784192064451,-1.939784192064451,0.048411565417210596,0.0,1.0
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,cold,2026082711,2,3,-2.238375500747343,-2.238375500747343,0.0712105196667303,0.0,1.0000000000000007
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_layer_p2,original_only,2026082711,2,3,-2.120530823959341,-2.120530823959341,0.05519383922070945,0.0,1.0000000000000002
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,cold,2026082711,4,3,-2.609343226459025,-2.609343226459025,0.0945984908491853,0.0,0.9999999999999996
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_128,original_only,2026082711,4,3,-2.232399195785596,-2.232399195785596,0.04093904595428157,0.0,1.0000000000000004
original_e4,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,matched_random_selective,equal_2q_budget_256,cold,2026082711,9,3,-2.2587800362469106,-2.2587800362469106,0.09529273095394912,0.0,0.9999999999999996
